title,year,baseline_year,country,treatment_type,duration_month,duration_years,z_treatment_effect,invSE,intervention_value,intervention_value_k,intervention_value_10k,intervention_value_100k,all_n,treatment_n,control_n,se_treatment_effect,population,depression_yn,outcome,outcome_negative,transfer_type,outcome_category,archive_name,id,int_Asset,int_CCT,int_Grad,int_Healthcare,int_Lottery,int_Neighborhood,int_Savings,int_UCT,treatment,age,age_range,female_share,authors,duration,z_se,LMIC,lumpsum,gdppercapita,ST,_meta_id,_meta_studylabel,_meta_es,_meta_se,_meta_cil,_meta_ciu,_meta_studysize,out_depression,out_anx_stress,out_happiness,out_other,intervention_gdp,lumpsumXyears_since,id_factor,_meta_regweight
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,-.0962045463535862,12.18667763157895,27027,27.027,2.7027,.27027,171,98,73,.29,children -boys,Y,antisocial,1,In-kind,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12.64,8 to 18,0,Leventhal & Brooks-Gunn,3 years,.082056818948647,0,0,27674.021,0,186,Leventhal & Brooks-Gunn 2003,-.0962045463535862,.082056818948647,-.2570329561788581,.0646238634716858,171,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,63.03725029321726
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.0100894798790586,9.01028516819572,27027,27.027,2.7027,.27027,330,181,149,.11,adults,Y,depression,1,Unconditional,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,35.7,parents (around 35),.9129999999999999,Leventhal & Brooks-Gunn,3 years,.1109842786696447,0,0,27674.021,0,187,Leventhal & Brooks-Gunn 2003,.0100894798790586,.1109842786696447,-.2074357091636019,.2276146689217191,330,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,46.62477499078928
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.1808632689431247,7.372051501251041,27027,27.027,2.7027,.27027,330,181,149,.09,adults,Y,distress/anxiety,1,Unconditional,Stress,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,35.7,parents (around 35),.9129999999999999,Leventhal & Brooks-Gunn,3 years,.1356474517073435,0,0,27674.021,0,188,Leventhal & Brooks-Gunn 2003,.1808632689431247,.1356474517073435,-.0850008509979049,.4467273888841542,330,0,1,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,36.32329013267371
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.0701287899312344,13.42068601940967,27027,27.027,2.7027,.27027,317,171,146,.17,children,Y,Anxious/depressed,1,Unconditional,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,.5,Leventhal & Brooks-Gunn,3 years,.0745118393019365,0,0,27674.021,0,189,Leventhal & Brooks-Gunn 2003,.0701287899312344,.0745118393019365,-.0759117315223973,.2161693113848661,317,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,68.10908648628639
Long-Term Neighborhood Effects on Low-Income Families: Evidence from Moving to Opportunity,2013,1994,United States,Neighborhood,120,10,.1059693375759329,23.80952380952381,85827,85.827,8.582700000000001,.85827,2595,1456,1139,.042,adults from low-income families,Y,psychological distress (K6 z score),1,In-kind,Stress,Ludwig_2013,Ludwig et al. 2013,0,0,0,0,0,1,0,0,Neighborhood,43,Adults around 43 years,.978,Ludwig et al.,10-15 years,.042,0,0,27674.021,1,190,Ludwig et al. 2013,.1059693375759329,.042,.0236508502252506,.1882878249266152,2595,0,1,0,0,3.1013563,0,Ludwig et al. 2013,91.79099733567682
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.013127790369956,9.52178519593614,27027,27.027,2.7027,.27027,159,86,73,.24,children - girls,Y,Anxious/depressed,1,Unconditional,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,1,Leventhal & Brooks-Gunn,3 years,.1050223229596479,0,0,27674.021,0,191,Leventhal & Brooks-Gunn 2003,.013127790369956,.1050223229596479,-.192712180203688,.2189677609435999,159,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,49.60316748391995
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.1763991996905772,9.791839930694389,27027,27.027,2.7027,.27027,369,220,149,.11,adults,Y,depression,1,In-kind,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,35.7,Parents (around 35),.9129999999999999,Leventhal & Brooks-Gunn,3 years,.1021258524524395,0,0,27674.021,0,192,Leventhal & Brooks-Gunn 2003,.1763991996905772,.1021258524524395,-.0237637930066556,.3765621923878101,369,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,51.12473310388976
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.2912478014384384,8.011505397840864,27027,27.027,2.7027,.27027,369,220,149,.09,adults,Y,distress/anxiety,1,In-kind,Stress,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,35.7,Parents (around 35),.9129999999999999,Leventhal & Brooks-Gunn,3 years,.1248204863307593,0,0,27674.021,0,193,Leventhal & Brooks-Gunn 2003,.2912478014384384,.1248204863307593,.0466041436973761,.5358914591795008,369,0,1,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,40.46867847921954
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.149387521272473,13.38799909767652,27027,27.027,2.7027,.27027,341,195,146,.16,children,Y,Anxious/depressed,1,In-kind,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,.5,Leventhal & Brooks-Gunn,3 years,.0746937606362365,0,0,27674.021,0,194,Leventhal & Brooks-Gunn 2003,.149387521272473,.0746937606362365,.0029904405555939,.2957846019893521,341,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,67.98340343550993
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,-.0866447623380343,16.73499887209565,27027,27.027,2.7027,.27027,341,195,146,.2,children,Y,antisocial,1,In-kind,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,.5,Leventhal & Brooks-Gunn,3 years,.0597550085089892,0,0,27674.021,0,195,Leventhal & Brooks-Gunn 2003,-.0866447623380343,.0597550085089892,-.2037624269115376,.0304729022354689,341,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,78.73410911665083
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,.4511300681263548,4.433311236172868,52227,52.227,5.2227,.52227,910,529,381,.02,adolescents (girls),Y,psychological distress,1,In-kind,Stress,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,1,Leventhal & Dupere,5-7 years,.2255650340631774,0,0,27674.021,0,196,Leventhal & Dupere 2011,.4511300681263548,.2255650340631774,.0090307251909766,.8932294110617328,910,0,1,0,0,1.8872212,0,Leventhal & Dupere 2011,16.66391735206269
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,-.0819521546387635,11.76644736842105,27027,27.027,2.7027,.27027,171,98,73,.28,children - girls,Y,antisocial,1,In-kind,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12.64,8 to 18,1,Leventhal & Brooks-Gunn,3 years,.0849874196253844,0,0,27674.021,0,197,Leventhal & Brooks-Gunn 2003,-.0819521546387635,.0849874196253844,-.2485244362435095,.0846201269659824,171,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,61.15020078242108
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,-.2299142691993433,8.698894622612281,52227,52.227,5.2227,.52227,1780,1025,755,.02,adolescents,Y,behavior problems,1,In-kind,Other,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,.516,Leventhal & Dupere,5-7 years,.1149571345996717,0,0,27674.021,0,198,Leventhal & Dupere 2011,-.2299142691993433,.1149571345996717,-.4552261127806231,-.0046024256180636,1780,0,0,0,1,1.8872212,0,Leventhal & Dupere 2011,44.75182510197628
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,0,,52227,52.227,5.2227,.52227,910,529,381,.02,adolescents (girls),Y,behavior problems,1,In-kind,Other,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,1,Leventhal & Dupere,5-7 years,,0,0,27674.021,0,,,,,,,,0,0,0,1,1.8872212,0,Leventhal & Dupere 2011,
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,-.82002765266629,4.268148749154834,52227,52.227,5.2227,.52227,870,496,374,.02,adolescents (boys),Y,behavior problems,1,In-kind,Other,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,0,Leventhal & Dupere,5-7 years,.2342936150475114,0,0,27674.021,0,200,Leventhal & Dupere 2011,-.82002765266629,.2342936150475114,-1.279234699967104,-.3608206053654761,870,0,0,0,1,1.8872212,0,Leventhal & Dupere 2011,15.61918853297946
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.0996640411759924,11.10874939525883,27027,27.027,2.7027,.27027,159,86,73,.28,children - girls,Y,antisocial,1,Unconditional,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,1,Leventhal & Brooks-Gunn,3 years,.0900191339654125,0,0,27674.021,0,201,Leventhal & Brooks-Gunn 2003,.0996640411759924,.0900191339654125,-.0767702193157024,.2760983016676872,159,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,58.02564587889418
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,.1444056940695159,9.52178519593614,27027,27.027,2.7027,.27027,159,86,73,.24,children -boys,Y,Anxious/depressed,1,Unconditional,Depression,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,0,Leventhal & Brooks-Gunn,3 years,.1050223229596479,0,0,27674.021,0,202,Leventhal & Brooks-Gunn 2003,.1444056940695159,.1050223229596479,-.061434276504128,.3502456646431599,159,1,0,0,0,.9766199,0,Leventhal & Brooks-Gunn 2003,49.60316748391995
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,-.0031667531703323,15.78904237577609,27027,27.027,2.7027,.27027,317,171,146,.2,children,Y,antisocial,1,Unconditional,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,.5,Leventhal & Brooks-Gunn,3 years,.0633350634066461,0,0,27674.021,0,203,Leventhal & Brooks-Gunn 2003,-.0031667531703323,.0633350634066461,-.1273011964059193,.1209676900652547,317,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,76.09397551910631
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,.0969777573950929,17.85714285714286,85827,85.827,8.582700000000001,.85827,3273,995,2278,.056,adults,N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,25,21 to 30,.49,Sanbonmatsu et al.,10-15 years,.056,0,0,27674.021,1,204,Sanbonmatsu et al. 2011,.0969777573950929,.056,-.0127802257391502,.2067357405293359,3273,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,81.52407913552551
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,-.0399867885060002,18.51851851851852,85827,85.827,8.582700000000001,.85827,2273,400,1873,.054,youth (male),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,0,Sanbonmatsu et al.,10-15 years,.054,0,0,27674.021,1,205,Sanbonmatsu et al. 2011,-.0399867885060002,.054,-.1458248436711631,.0658512666591627,2273,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,83.01294091978531
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,-.2342936150475114,4.268148749154833,52227,52.227,5.2227,.52227,870,496,374,.02,adolescents (boys),Y,psychological distress,1,In-kind,Stress,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,0,Leventhal & Dupere,5-7 years,.2342936150475114,0,0,27674.021,0,206,Leventhal & Dupere 2011,-.2342936150475114,.2342936150475114,-.6935006623483254,.2249134322533025,870,0,1,0,0,1.8872212,0,Leventhal & Dupere 2011,15.61918853297945
Moving to opportunity: an experimental study of neighborhood effects on mental health.,2003,1994,United States,Neighborhood,36,3,-.0891760827628228,12.29897254475085,27027,27.027,2.7027,.27027,159,86,73,.31,children -boys,Y,antisocial,1,Unconditional,Other,Leventhal_2003,Leventhal & Brooks-Gunn 2003,0,0,0,0,0,1,0,0,Neighborhood,12,8 to 18,0,Leventhal & Brooks-Gunn,3 years,.0813076048719855,0,0,27674.021,0,207,Leventhal & Brooks-Gunn 2003,-.0891760827628228,.0813076048719855,-.2485360599811278,.0701838944554821,159,0,0,0,1,.9766199,0,Leventhal & Brooks-Gunn 2003,63.52739204835971
Moving to Opportunity: Does long-term exposure to 'low-poverty' neighborhoods make a difference for adolescents?,2011,1994,United States,Neighborhood,72,6,.0574785672998358,8.698894622612281,52227,52.227,5.2227,.52227,1780,1025,755,.02,adolescents,Y,psychological distress,1,In-kind,Stress,Leventhal_2011,Leventhal & Dupere 2011,0,0,0,0,0,1,0,0,Neighborhood,15,12 to 19,.516,Leventhal & Dupere,5-7 years,.1149571345996717,0,0,27674.021,0,208,Leventhal & Dupere 2011,.0574785672998358,.1149571345996717,-.1678332762814439,.2827904108811156,1780,0,1,0,0,1.8872212,0,Leventhal & Dupere 2011,44.75182510197628
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,.0129958839050132,15.15151515151515,85827,85.827,8.582700000000001,.85827,2371,721,1650,.066,youth (female),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,1,Sanbonmatsu et al.,10-15 years,.066,0,0,27674.021,1,209,Sanbonmatsu et al. 2011,.0129958839050132,.066,-.1163617390746304,.1423535068846567,2371,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,74.14924177706851
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,.0399935369203425,24.39024390243902,85827,85.827,8.582700000000001,.85827,4644,817,3827,.041,youth (all),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,.5,Sanbonmatsu et al.,10-15 years,.041,0,0,27674.021,1,210,Sanbonmatsu et al. 2011,.0399935369203425,.041,-.0403649864457997,.1203520602864847,4644,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,92.49568988041693
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,-.0359941832283083,21.27659574468085,85827,85.827,8.582700000000001,.85827,4644,1412,3232,.047,youth (all),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,.5,Sanbonmatsu et al.,10-15 years,.047,0,0,27674.021,1,211,Sanbonmatsu et al. 2011,-.0359941832283083,.047,-.1281124905016908,.0561241240450742,4644,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,88.18875193105158
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,.1069754643430406,23.80952380952381,85827,85.827,8.582700000000001,.85827,3273,576,2697,.042,adults,N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,25,21 to 30,.49,Sanbonmatsu et al.,10-15 years,.042,0,0,27674.021,1,212,Sanbonmatsu et al. 2011,.1069754643430406,.042,.0246569769923583,.1892939516937228,3273,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,91.79099733567682
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,-.0839722558626005,16.66666666666667,85827,85.827,8.582700000000001,.85827,2273,691,1582,.06,youth (male),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,0,Sanbonmatsu et al.,10-15 years,.06,0,0,27674.021,1,213,Sanbonmatsu et al. 2011,-.0839722558626005,.06,-.2015700949350037,.0336255832098028,2273,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,78.55265431328991
Moving to opportunity for fair housing demonstration program: final impacts evaluation,2011,1994,United States,Neighborhood,120,10,.1189623218997361,17.24137931034483,85827,85.827,8.582700000000001,.85827,2371,417,1954,.058,youth (female),N,"psychological distress index (K6), past month",1,,Stress,Sanbonmatsu_11,Sanbonmatsu et al. 2011,0,0,0,0,0,1,0,0,Neighborhood,15,10 to 20,1,Sanbonmatsu et al.,10-15 years,.058,0,0,27674.021,1,214,Sanbonmatsu et al. 2011,.1189623218997361,.058,.005284410796413,.2326402330030592,2371,0,1,0,0,3.1013563,0,Sanbonmatsu et al. 2011,80.03640328637057
Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment,2001,1997,United States,Neighborhood,26.4,2.2,.3059465321409952,3.939015738125192,20307,20.307,2.0307,.20307,412,236,176,.039,adults,N,Predicted probability of having had a Major Depressive Episode,1,In-kind,Depression,Katz_01,Katz et al. 2001,0,0,0,0,0,1,0,0,Neighborhood,35,19 to 50,.91,Katz et al.,"On average 2.2 years, with a range from 1 to 3.5 years",.2538705266701875,0,0,31440.087,0,215,Katz et al. 2001,.3059465321409952,.2538705266701875,-.1916305568687875,.8035236211507779,412,1,0,0,0,.64589518,0,Katz et al. 2001,13.59054640448439
Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment,2001,1997,United States,Neighborhood,26.4,2.2,.4002243031791138,3.242862390204951,20307,20.307,2.0307,.20307,289,113,176,.047,adults,N,Predicted probability of having had a Major Depressive Episode,1,Unconditional,Depression,Katz_01,Katz et al. 2001,0,0,0,0,0,1,0,0,Neighborhood,35,19 to 50,.91,Katz et al.,"On average 2.2 years, with a range from 1 to 3.5 years",.3083695450724319,0,0,31440.087,0,216,Katz et al. 2001,.4002243031791138,.3083695450724319,-.2041688990918536,1.004617505450081,289,1,0,0,0,.64589518,0,Katz et al. 2001,9.594894818818737
Impacts of Family Rewards on Adolescents' Mental Health and Problem Behavior: Understanding the Full Range of Effects of a Conditional Cash Transfer Program.,2017,2007,United States,CCT,24,2,.0439659490660913,33.24250909132934,6000,6,.6,.06,511,262,249,.26,adolescents,N,anxiety,1,Conditional,Anxiety,Morris_17,Morris et al. 2017,0,1,0,0,0,0,0,0,CCT,14,9th grade (around 14),.5379999999999999,Morris et al.,2 years,.0300819651504835,0,0,47869.24,0,217,Morris et al. 2017,.0439659490660913,.0300819651504835,-.0149936192130454,.1029255173452279,511,0,1,0,0,.12534145,0,Morris et al. 2017,99.64884543141906
Impacts of Family Rewards on Adolescents' Mental Health and Problem Behavior: Understanding the Full Range of Effects of a Conditional Cash Transfer Program.,2017,2007,United States,CCT,24,2,.7821310939125709,2.557116083948411,6000,6,.6,.06,511,262,249,.02,adolescents,N,Deliquent Behavior,1,Conditional,Other,Morris_17,Morris et al. 2017,0,1,0,0,0,0,0,0,CCT,14,9th grade (around 14),.5379999999999999,Morris et al.,2 years,.3910655469562854,0,0,47869.24,0,218,Morris et al. 2017,.7821310939125709,.3910655469562854,.0156567062837941,1.548605481541347,511,0,0,0,1,.12534145,0,Morris et al. 2017,6.170456011759961
Impacts of Family Rewards on Adolescents' Mental Health and Problem Behavior: Understanding the Full Range of Effects of a Conditional Cash Transfer Program.,2017,2007,United States,CCT,24,2,-.0210076533488914,28.12827692343252,6000,6,.6,.06,511,262,249,.22,adolescents,Y,depression (Behavior Assessment System for Children (BASC)),1,Conditional,Depression,Morris_17,Morris et al. 2017,0,1,0,0,0,0,0,0,CCT,14,9th grade (around 14),.5379999999999999,Morris et al.,2 years,.0355514133596623,0,0,47869.24,0,219,Morris et al. 2017,-.0210076533488914,.0355514133596623,-.0906871431333256,.0486718364355429,511,1,0,0,0,.12534145,0,Morris et al. 2017,96.20733775300138
The Oregon Health Insurance Experiment: Evidence from the First Year,2012,2008,United States,Healthcare,14,1.166666666666667,.1140493497777541,70.14507330019377,3500,3.5,.35,.035,23741,11808,11933,.007,adults,N,happiness (Very happy or pretty happy (vs. not too happy)),0,In-kind,Happiness or Satisfaction,Finkelstein_2012,Finkelstein et al. 2012,0,0,0,1,0,0,0,0,Healthcare,40,20-60,.59,Finkelstein et al.,14 months,.0142561687222193,0,0,48283.413,0,220,Finkelstein et al. 2012,.1140493497777541,.0142561687222193,.086107772524678,.1419909270308303,23741,0,0,1,0,.072488666,0,Finkelstein et al. 2012,107.1403364340604
The Oregon Health Insurance Experiment: Evidence from the First Year,2012,2008,United States,Healthcare,14,1.166666666666667,.0489346241276663,67.14497851546044,3500,3.5,.35,.035,23741,11808,11933,.007,adults,Y,"Did not screen positive for depression, last two weeks",0,In-kind,Depression,Finkelstein_2012,Finkelstein et al. 2012,0,0,0,1,0,0,0,0,Healthcare,40,20-60,.59,Finkelstein et al.,14 months,.0148931464736376,0,0,48283.413,0,221,Finkelstein et al. 2012,.0489346241276663,.0148931464736376,.019744593422857,.0781246548324756,23741,1,0,0,0,.072488666,0,Finkelstein et al. 2012,106.9276226973366
The Oregon Health Insurance Experiment: Evidence from the First Year,2012,2008,United States,Healthcare,14,1.166666666666667,.0321795788702379,101.8401740513284,3500,3.5,.35,.035,23741,11808,11933,.184,adults,N,"# of days mental health good, past 30 days",0,In-kind,Depression,Finkelstein_2012,Finkelstein et al. 2012,0,0,0,1,0,0,0,0,Healthcare,40,20-60,.59,Finkelstein et al.,14 months,.0098193076486298,0,0,48283.413,0,222,Finkelstein et al. 2012,.0321795788702379,.0098193076486298,.0129340895258048,.051425068214671,23741,1,0,0,0,.072488666,0,Finkelstein et al. 2012,108.3807192877184
Impacts of Child Development Accounts on maternal depressive symptoms: evidence from a randomized statewide policy experiment.,2014,2008,United States,Savings,36,3,.0894488465078677,24.68217639450516,1000,1,.1,.01,2704,1358,1346,.077,mothers,Y,depression CES-D,1,Conditional,Depression,Huang_14,Huang et al. 2014,0,0,0,0,0,0,1,0,Savings,25,Mothers around 25 years,1,Huang et al.,3 years,.0405150657712107,0,1,48283.413,0,223,Huang et al. 2014,.0894488465078677,.0405150657712107,.0100407767650233,.1688569162507121,2704,1,0,0,0,.020711046,3,Huang et al. 2014,92.83512325136577
The Oregon experiment--effects of Medicaid on clinical outcomes.,2013,2009,United States,Healthcare,24,2,.1710421390544675,11.57431403989667,6000,6,.6,.06,12229,6387,5842,.985,adults,N,mental health component,0,In-kind,Depression,baicker_13,Baicker et al. 2013,0,0,0,1,0,0,0,0,Healthcare,40,19 to 64,.5600000000000001,Baicker et al.,2 years,.0863982087018721,0,0,47007.674,0,224,Baicker et al. 2013,.1710421390544675,.0863982087018721,.0017047616700232,.3403795164389117,12229,1,0,0,0,.12763873,0,Baicker et al. 2013,60.25924113485849
Poverty and perceived stress: Evidence from two unconditional cash transfer programs in Zambia,2017,2010,Zambia,UCT,36,3,.0887681563551466,13.17946077261929,396,.396,.0396,.00396,2490,1236,1254,.359,poor households,N,stress,1,Unconditional,Stress,hjelm_17,Hjelm et. al 2017,0,0,0,0,0,0,0,1,UCT,51.62,Mothers on average 49 years old,1,Hjelm et. al,36 months,.0758756384083276,1,0,3107.83,0,225,Hjelm et. al 2017,.0887681563551466,.0758756384083276,-.0599453622291597,.2374816749394527,2490,0,1,0,0,.1274201,0,Hjelm et. al 2017,67.17077402265099
Poverty and perceived stress: Evidence from two unconditional cash transfer programs in Zambia,2017,2010,Zambia,UCT,36,3,-.0166611618775001,12.61677977537009,396,.396,.0396,.00396,2273,1146,1127,.333,poor households with a child under the age of five.,N,stress,1,Unconditional,Stress,hjelm_17,Hjelm et. al 2017,0,0,0,0,0,0,0,1,UCT,29.79,Mothers on average 49 years old,1,Hjelm et. al,36 months,.0792595272172504,1,0,3107.83,0,226,Hjelm et. al 2017,-.0166611618775001,.0792595272172504,-.1720069806549831,.1386846568999829,2273,0,1,0,0,.1274201,0,Hjelm et. al 2017,64.88287539020666
Does money buy happiness? Evidence from an unconditional cash transfer in Zambia,2018,2010,Zambia,UCT,68,5.666666666666667,.2499148017721231,18.51851851851852,816,.8159999999999999,.0816,.00816,2203,1084,1119,.054,women in poor households,N,happiness,0,Unconditional,Happiness or Satisfaction,natali_18,Natali e al. 2018,0,0,0,0,0,0,0,1,UCT,29,Mothers on average 29 years,1,Natali e al.,48 months,.054,1,0,3107.83,0,227,Natali e al. 2018,.2499148017721231,.054,.1440767466069602,.355752856937286,2203,0,0,1,0,.26256263,0,Natali e al. 2018,83.01294091978531
Does money buy happiness? Evidence from an unconditional cash transfer in Zambia,2018,2010,Zambia,UCT,36,3,.1899352493468136,15.87301587301587,432,.432,.0432,.00432,2203,1084,1119,.063,women in poor households,N,happiness,0,Unconditional,Happiness or Satisfaction,natali_18,Natali e al. 2018,0,0,0,0,0,0,0,1,UCT,29,Mothers on average 29 years,1,Natali e al.,36 months,.063,1,0,3107.83,0,228,Natali e al. 2018,.1899352493468136,.063,.0664575183207902,.3134129803728369,2203,0,0,1,0,.13900374,0,Natali e al. 2018,76.33987216513037
